time,symbol,open,close,high,low,volume,category
2013-11-27,FLOAT,44.0,44.0,44.0,44.0,0,index
2013-11-28,FLOAT,44.0,44.0,44.0,44.0,0,index
2013-12-05,FLOAT,48.0,48.0,48.0,48.0,0,index
2013-12-08,FLOAT,47.0,47.0,47.0,47.0,0,index
2013-12-09,FLOAT,48.0,48.0,48.0,48.0,0,index
2013-12-10,FLOAT,47.0,47.0,47.0,47.0,0,index
2013-12-11,FLOAT,48.0,48.0,48.0,48.0,0,index
2013-12-12,FLOAT,48.0,48.0,48.0,48.0,0,index
2013-12-15,FLOAT,50.0,50.0,50.0,50.0,0,index
2013-12-16,FLOAT,52.0,52.0,52.0,52.0,0,index
2013-12-18,FLOAT,53.0,53.0,53.0,53.0,0,index
2013-12-19,FLOAT,53.0,53.0,53.0,53.0,0,index
2013-12-22,FLOAT,52.0,52.0,52.0,52.0,0,index
2013-12-24,FLOAT,52.0,52.0,52.0,52.0,0,index
2013-12-26,FLOAT,52.0,52.0,52.0,52.0,0,index
2013-12-29,FLOAT,52.0,52.0,52.0,52.0,0,index
2013-12-31,FLOAT,51.0,51.0,51.0,51.0,0,index
2014-01-01,FLOAT,51.0,51.0,51.0,51.0,0,index
2014-01-02,FLOAT,51.0,51.0,51.0,51.0,0,index
2014-01-05,FLOAT,51.0,51.0,51.0,51.0,0,index
2014-01-06,FLOAT,51.0,51.0,51.0,51.0,0,index
2014-01-07,FLOAT,51.0,51.0,51.0,51.0,0,index
2014-01-08,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-09,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-12,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-01-13,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-14,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-01-16,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-01-19,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-01-20,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-01-21,FLOAT,53.0,53.0,53.0,53.0,0,index
2014-01-22,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-23,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-26,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-27,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-28,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-01-29,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-02-02,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-02-03,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-02-04,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-02-05,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-02-06,FLOAT,52.0,52.0,52.0,52.0,0,index
2014-02-09,FLOAT,52.0,52.0,52.0,52.0,0,index
