bank_code,year_month,close,high,low,per_change,traded_quantity,traded_amount
NBL,2015-12,280.55,317.0,257.0,0.8,757819.0,220350553.0
NBL,2016-01,316.23,348.0,271.0,0.27,1021108.0,323593354.0
NBL,2016-02,349.95,387.0,321.0,0.63,1143048.0,403994789.0
NBL,2016-03,386.32,424.0,346.0,0.58,2018439.0,788750610.0
NBL,2016-04,422.39,448.0,390.0,0.53,1317541.0,557465906.0
NBL,2016-05,472.86,504.0,440.0,0.43,2055287.0,974745336.0
NBL,2016-06,470.23,499.0,451.0,-0.0,1144456.0,528459789.0
NBL,2016-07,509.0,640.0,451.0,1.39,2317667.0,1249289000.0
NBL,2016-08,545.24,632.0,500.0,-0.7,1974144.0,1103719986.0
NBL,2016-09,519.16,556.0,489.0,-0.23,725240.0,378088047.0
NBL,2016-10,518.0,536.0,495.0,0.07,361829.0,187657581.0
NBL,2016-11,461.74,515.0,383.0,-0.86,543361.0,244217529.0
NBL,2016-12,402.68,436.0,370.0,-0.56,283280.0,114506494.0
NBL,2017-01,394.05,413.0,341.0,-0.39,341693.0,134299353.0
NBL,2017-02,360.74,389.0,329.0,0.07,451287.0,161506281.0
NBL,2017-03,390.0,500.0,349.0,1.62,1175059.0,486863371.0
NBL,2017-04,437.63,540.0,381.0,-1.07,1758177.0,846220600.0
NBL,2017-05,380.83,399.0,365.0,-0.12,532612.0,200381135.0
NBL,2017-06,356.79,381.0,333.0,-0.58,554027.0,194763187.0
NBL,2017-07,363.5,393.0,326.0,0.46,628392.0,226106852.0
NBL,2017-08,360.15,376.0,340.0,-0.24,888651.0,316118691.0
NBL,2017-09,350.43,362.0,340.0,0.04,570233.0,199241424.0
NBL,2017-10,347.89,360.0,334.0,-0.18,414123.0,143483333.0
NBL,2017-11,350.27,382.0,331.0,0.47,968628.0,346154370.0
NBL,2017-12,365.11,384.0,340.0,-0.48,658444.0,241099162.0
NBL,2018-01,352.37,366.0,346.0,0.19,421613.0,148802434.0
NBL,2018-02,351.61,369.0,340.0,-0.26,908440.0,323058891.0
NBL,2018-03,318.17,341.0,285.0,-0.56,745828.0,233980039.0
NBL,2018-04,333.38,375.0,297.0,0.65,1152782.0,399113167.0
NBL,2018-05,347.1,364.0,321.0,-0.42,760121.0,262348980.0
NBL,2018-06,303.63,324.0,290.0,-0.47,619600.0,189124477.0
NBL,2018-07,284.83,295.0,280.0,-0.05,424589.0,121154478.0
NBL,2018-08,285.62,297.0,280.0,-0.04,299655.0,86020833.0
NBL,2018-09,305.21,340.0,284.0,0.56,1349540.0,420136702.0
NBL,2018-10,308.55,320.0,302.0,-0.24,689757.0,214615392.0
NBL,2018-11,297.16,310.0,291.0,-0.14,1810527.0,533408908.0
NBL,2018-12,301.82,318.0,288.0,0.19,4301369.0,1284067961.0
NBL,2019-01,297.7,312.0,288.0,-0.24,2540630.0,765445948.0
NBL,2019-02,285.53,291.0,282.0,-0.09,578657.0,165590767.0
NBL,2019-03,288.79,296.0,281.0,0.1,434449.0,125204596.0
NBL,2019-04,304.52,328.0,289.0,0.45,4224449.0,1317690166.0
NBL,2019-05,324.48,354.0,308.0,0.32,4918642.0,1615649371.0
NBL,2019-06,326.95,341.0,320.0,-0.09,1798742.0,590798272.0
NBL,2019-07,339.74,355.0,329.0,0.09,2195856.0,744910439.0
NBL,2019-08,326.67,343.0,320.0,-0.24,1123993.0,368132845.0
NBL,2019-09,315.68,331.0,307.0,-0.11,959917.0,302958240.0
NBL,2019-10,317.36,323.0,312.0,0.05,206349.0,65349648.0
NBL,2019-11,313.0,332.0,302.0,-0.07,1256822.0,395188139.0
NBL,2019-12,307.52,319.0,262.0,-0.65,1921394.0,599037547.0
NBL,2020-01,275.36,295.0,263.0,0.15,2275072.0,633609553.0
NBL,2020-02,277.35,322.0,265.0,0.73,2963351.0,848147407.0
NBL,2020-03,275.36,324.0,245.0,-1.57,2681230.0,761536492.0
NBL,2020-05,240.5,246.0,237.0,-2.83,1920.0,456770.0
NBL,2020-06,237.5,246.0,214.0,1.36,91726.0,20228174.0
NBL,2020-07,255.82,301.0,235.0,0.33,1712430.0,444637012.0
NBL,2020-08,275.86,305.0,244.0,0.53,3013990.0,835497721.0
NBL,2020-09,313.81,346.0,286.0,0.57,5902348.0,1860386766.0
NBL,2020-10,331.17,356.0,320.0,0.37,3442736.0,1146540325.0
NBL,2020-11,356.37,425.0,332.0,0.85,6544517.0,2428621133.0
NBL,2020-12,388.35,427.0,326.0,-0.29,8147532.0,3189010624.0
NBL,2021-01,364.3,408.0,336.0,0.49,6472328.0,2416485372.0
NBL,2021-02,416.95,491.0,350.0,1.01,11549487.0,4932420422.0
NBL,2021-03,437.75,469.0,423.0,-0.03,4662374.0,2066623298.0
NBL,2021-04,436.53,468.0,408.0,-0.3,4862746.0,2141280862.0
NBL,2021-05,427.95,455.0,401.0,0.22,3652625.0,1571749840.0
NBL,2021-06,445.68,475.0,411.0,0.03,6995493.0,3147059919.0
NBL,2021-07,459.63,515.0,431.0,0.52,7742941.0,3618485664.6
NBL,2021-08,513.22,575.0,475.0,0.39,10744631.0,5659262802.8
NBL,2021-09,502.86,535.0,457.7,-0.24,6221707.0,3136024669.8
NBL,2021-10,477.54,498.0,451.0,-0.14,2862411.0,1370504547.4
NBL,2021-11,453.34,488.0,430.0,-0.44,1739759.0,789881381.5
NBL,2021-12,360.04,444.0,317.0,-0.6,1895703.0,702522573.1
NBL,2022-01,376.17,402.0,340.0,0.44,2826859.0,1064500325.1
NBL,2022-02,352.11,382.5,332.0,-0.59,1288894.0,457790335.2
NBL,2022-03,337.92,356.9,324.0,-0.12,2145561.0,723703742.5
NBL,2022-04,319.59,333.0,310.0,-0.16,1079444.0,344330050.0
NBL,2022-05,306.97,323.0,296.1,-0.29,840497.0,257068640.7
NBL,2022-06,283.28,303.0,265.5,-0.05,1471913.0,412272173.4
NBL,2022-07,292.65,310.0,267.0,0.21,2207179.0,638373362.6
NBL,2022-08,290.05,317.5,276.0,-0.36,1191704.0,352128933.64
NBL,2022-09,272.2,283.0,263.0,-0.08,538463.0,146102833.1
NBL,2022-10,272.77,281.0,267.0,-0.03,384479.0,104443696.75
NBL,2022-11,278.76,290.0,269.5,0.13,1334659.0,375915819.8
NBL,2022-12,275.77,290.0,259.1,0.1,899390.0,247522270.6
NBL,2023-01,279.68,307.0,264.5,-0.23,1815535.0,518082620.9
NBL,2023-02,273.58,295.0,264.5,-0.01,1251746.0,343715090.6
NBL,2023-03,262.01,275.0,252.8,-0.17,702559.0,183724108.2
NBL,2023-04,254.36,270.0,247.0,-0.08,539024.0,137144707.7
NBL,2023-05,250.64,270.0,245.0,-0.06,763398.0,193003403.5
NBL,2023-06,253.7,272.0,246.4,0.15,1376059.0,349946510.4
NBL,2023-07,252.87,280.0,240.0,-0.02,2452696.0,622484936.6
NBL,2023-08,252.49,266.1,246.0,-0.03,1277527.0,323265916.8
NBL,2023-09,250.56,256.9,245.4,-0.01,525253.0,131592983.7
NBL,2023-10,247.79,256.0,241.0,-0.06,479072.0,118557787.0
NBL,2023-11,241.99,250.0,237.0,-0.18,537411.0,129888759.0
NBL,2023-12,242.98,259.7,231.2,0.04,1404623.0,343244904.2
NBL,2024-01,236.0,246.8,227.3,-0.16,2214269.0,524671721.3
NBL,2024-02,225.63,238.0,214.3,-0.38,952888.0,214460792.1
NBL,2024-03,222.11,234.6,213.0,0.1,658154.0,146078879.7
NBL,2024-04,207.47,220.3,197.0,-0.43,1124140.0,235151849.3
NBL,2024-05,209.68,236.4,195.1,0.32,1072880.0,229797762.2
NBL,2024-06,209.51,218.2,202.0,-0.21,753718.0,157695356.0
NBL,2024-07,244.65,311.9,202.1,1.53,5159418.0,1351919841.2
NBL,2024-08,295.67,337.5,260.1,0.22,6757253.0,2030210106.86
NBL,2024-09,275.9,303.9,256.4,-0.55,2688040.0,751346713.9
NBL,2024-10,287.77,308.0,263.0,0.49,2410413.0,690613966.0
NBL,2024-11,284.35,295.8,276.6,-0.09,948451.0,271328248.3
NBL,2024-12,269.96,285.1,259.8,-0.28,1268633.0,342587567.3
NBL,2025-01,257.38,272.0,244.3,-0.43,1212184.0,310941976.64
NBL,2025-02,255.32,269.9,246.5,0.41,1379417.0,353309537.2
NBL,2025-03,255.37,277.0,240.5,-0.24,1715881.0,438072371.9
NBL,2025-04,250.92,273.0,242.5,-0.07,1897058.0,480822517.4
NBL,2025-05,250.28,270.9,239.2,0.33,1422429.0,357380786.0
NBL,2025-06,252.86,266.5,243.5,-0.13,1464272.0,370568364.2
NBL,2025-07,284.95,313.0,251.5,0.65,6976883.0,2031122096.5
NBL,2025-08,268.0,297.0,249.9,-0.78,2677683.0,724681320.48
NBL,2025-09,248.02,256.6,225.4,0.1,699281.0,173303865.2
NBL,2025-10,245.76,261.8,238.8,-0.02,515373.0,126979080.8
NBL,2025-11,243.42,257.0,235.1,-0.06,972173.0,236486916.2
NBL,2025-12,240.27,250.0,235.0,-0.17,825354.0,197531848.0
NBL,2026-01,244.03,255.0,235.7,0.15,1216743.0,297124530.2
NBL,2026-02,244.2,249.8,239.0,-0.46,192333.0,46909917.3
NICA,2013-07,726.0,743.0,700.0,0.89,40537.0,29318006.0
NICA,2013-08,660.89,746.0,604.0,-0.74,191298.0,127501486.0
NICA,2013-09,613.67,642.0,581.0,-0.42,141168.0,87296887.0
NICA,2013-10,625.53,693.0,579.0,0.41,100604.0,63492212.0
NICA,2013-11,656.46,764.0,615.0,0.29,98219.0,65475495.0
NICA,2013-12,759.85,900.0,645.0,1.15,705896.0,531862282.0
NICA,2014-01,799.3,838.0,765.0,-0.15,202088.0,161281139.0
NICA,2014-02,790.76,867.0,750.0,0.01,126149.0,99395688.0
NICA,2014-03,737.58,790.0,700.0,-0.3,98214.0,71721252.0
NICA,2014-04,726.95,760.0,705.0,-0.14,109175.0,79107354.0
NICA,2014-05,748.58,785.0,705.0,0.24,168259.0,125769678.0
NICA,2014-06,849.14,916.0,736.0,0.82,335758.0,286080333.0
NICA,2014-07,951.91,1029.0,870.0,0.33,297038.0,282682765.0
NICA,2014-08,864.44,953.0,799.0,-0.92,199647.0,172776779.0
NICA,2014-09,769.63,816.0,698.0,0.03,171631.0,130723309.0
NICA,2014-10,782.93,835.0,745.0,0.02,83490.0,66536409.0
NICA,2014-11,748.63,812.0,683.0,-0.47,104597.0,77683284.0
NICA,2014-12,707.19,800.0,636.0,-0.18,133306.0,97966839.0
NICA,2015-01,675.68,730.0,650.0,0.07,89046.0,60396959.0
NICA,2015-02,678.32,711.0,651.0,-0.26,63269.0,43074838.0
NICA,2015-03,661.15,705.0,631.0,-0.07,61135.0,40234566.0
NICA,2015-04,651.12,679.0,636.0,-0.02,29114.0,18899406.0
NICA,2015-05,561.4,637.0,509.0,-2.99,26739.0,14289443.0
NICA,2015-06,624.58,701.0,561.0,0.46,156304.0,98341769.0
NICA,2015-07,641.05,784.0,598.0,0.72,179593.0,124001082.0
NICA,2015-08,842.27,954.0,695.0,1.07,700149.0,590093289.0
NICA,2015-09,931.21,989.0,841.0,0.6,416293.0,389744305.0
NICA,2015-10,924.13,1012.0,840.0,-0.74,208398.0,194934872.0
NICA,2015-11,854.47,894.0,787.0,-0.48,150449.0,126799606.0
NICA,2015-12,939.91,1157.0,802.0,1.06,704186.0,688384943.0
NICA,2016-01,780.5,1034.0,695.0,-1.3,418561.0,382631684.0
NICA,2016-02,731.68,769.0,709.0,0.23,306966.0,225253990.0
NICA,2016-03,753.21,800.0,730.0,0.18,226218.0,171114050.0
NICA,2016-04,823.5,888.0,752.0,0.7,351762.0,296261956.0
NICA,2016-05,826.27,969.0,745.0,-0.58,974546.0,847243251.0
NICA,2016-06,757.77,829.0,710.0,0.36,470746.0,359996926.0
NICA,2016-07,844.74,934.0,765.0,0.56,718799.0,621502418.0
NICA,2016-08,845.76,903.0,790.0,0.02,599269.0,515032012.0
NICA,2016-09,806.32,920.0,626.0,-1.48,664128.0,567319011.0
NICA,2016-10,645.07,683.0,600.0,-0.41,117107.0,74925621.0
NICA,2016-11,563.95,620.0,488.0,-0.29,314907.0,174145518.0
NICA,2016-12,524.84,582.0,476.0,-0.68,194848.0,102781519.0
NICA,2017-01,492.5,522.0,437.0,-0.43,235440.0,114434219.0
NICA,2017-02,438.0,495.0,400.0,-0.42,282364.0,122699353.0
NICA,2017-03,439.0,504.0,403.0,0.55,242787.0,107700901.0
NICA,2017-04,490.79,540.0,463.0,0.16,358759.0,177292718.0
NICA,2017-05,463.5,489.0,447.0,-0.17,185208.0,85756100.0
NICA,2017-06,442.53,470.0,425.0,-0.22,200499.0,89022992.0
NICA,2017-07,451.5,483.0,422.0,0.26,290958.0,132999076.0
NICA,2017-08,461.05,481.0,438.0,-0.21,616057.0,282271071.0
NICA,2017-09,347.93,365.0,331.0,-1.31,163908.0,56736743.0
NICA,2017-10,360.44,382.0,341.0,0.11,215294.0,77802868.0
NICA,2017-11,354.59,372.0,335.0,0.1,328838.0,116105902.0
NICA,2017-12,353.61,371.0,331.0,-0.51,169254.0,59647728.0
NICA,2018-01,344.53,351.0,335.0,0.12,228349.0,78665003.0
NICA,2018-02,347.72,364.0,339.0,-0.03,231566.0,80874225.0
NICA,2018-03,321.0,344.0,285.0,-0.44,345221.0,110938246.0
NICA,2018-04,328.24,361.0,303.0,0.29,356362.0,119175849.0
NICA,2018-05,337.81,345.0,327.0,0.05,267669.0,90486478.0
NICA,2018-06,320.42,338.0,306.0,-0.36,237147.0,75738811.0
NICA,2018-07,313.78,323.0,306.0,-0.01,169939.0,53279124.0
NICA,2018-08,316.29,342.0,304.0,0.41,255897.0,81985821.0
NICA,2018-09,405.42,459.0,334.0,1.45,1614826.0,656646388.0
NICA,2018-10,433.1,453.0,415.0,-0.26,700117.0,302944804.0
NICA,2018-11,415.32,432.0,403.0,-0.1,344744.0,143607424.0
NICA,2018-12,383.23,416.0,351.0,0.33,647536.0,248702194.0
NICA,2019-01,388.13,401.0,377.0,0.13,524269.0,204029433.0
NICA,2019-02,384.21,395.0,368.0,-0.17,293225.0,112589186.0
NICA,2019-03,395.16,405.0,377.0,0.3,436202.0,172471078.0
NICA,2019-04,473.52,515.0,400.0,1.04,1814440.0,854916859.0
NICA,2019-05,486.81,502.0,475.0,-0.09,724953.0,353685523.0
NICA,2019-06,462.47,484.0,447.0,-0.32,893611.0,414067422.0
NICA,2019-07,457.39,479.0,441.0,0.12,602050.0,274351284.0
NICA,2019-08,451.71,474.0,437.0,-0.3,657751.0,296805821.0
NICA,2019-09,411.45,471.0,372.0,-0.23,506196.0,212896979.0
NICA,2019-10,389.36,418.0,375.0,0.56,265320.0,105252694.0
NICA,2019-11,404.65,424.0,396.0,-0.02,454210.0,184854980.0
NICA,2019-12,410.87,425.0,403.0,0.02,683558.0,281345064.0
NICA,2020-01,456.05,493.0,408.0,0.76,2064543.0,946321496.0
NICA,2020-02,533.15,663.0,478.0,1.64,2610935.0,1427936058.0
NICA,2020-03,550.0,680.0,482.0,-1.94,2931201.0,1655341705.0
NICA,2020-05,475.0,487.0,468.0,-2.86,155.0,73970.0
NICA,2020-06,487.5,510.0,422.0,1.81,86321.0,38146803.0
NICA,2020-07,548.55,671.0,472.0,0.6,2210791.0,1241575621.0
NICA,2020-08,568.1,600.0,537.0,0.17,1799474.0,1027131143.0
NICA,2020-09,582.62,624.0,569.0,-0.14,1472699.0,862017713.0
NICA,2020-10,584.72,634.0,571.0,0.46,1611915.0,961420095.0
NICA,2020-11,643.05,720.0,605.0,1.21,3836934.0,2502168344.0
NICA,2020-12,724.43,920.0,608.0,1.42,6705407.0,5027142438.0
NICA,2021-01,897.45,963.0,858.0,-0.12,4411199.0,3957649157.0
NICA,2021-02,901.9,1000.0,850.0,0.15,5234414.0,4767956368.0
NICA,2021-03,875.4,927.0,840.0,0.12,2241721.0,1961181395.0
NICA,2021-04,926.26,1027.0,848.0,-0.02,3324718.0,3104495472.0
NICA,2021-05,901.43,950.0,869.0,0.03,1972320.0,1784932203.0
NICA,2021-06,907.45,952.0,881.0,0.07,3951513.0,3607798803.0
NICA,2021-07,989.63,1085.0,908.0,0.65,4738071.0,4749217427.7
NICA,2021-08,994.26,1067.9,903.0,-0.61,3234146.0,3199716502.9
NICA,2021-09,893.89,955.0,845.0,-0.26,2869826.0,2569816133.9
NICA,2021-10,842.01,902.1,785.0,0.22,1837150.0,1545520306.2
NICA,2021-11,842.49,910.0,790.0,-0.5,1461807.0,1234882721.5
NICA,2021-12,749.95,822.0,701.0,-0.43,1113157.0,836142528.3
NICA,2022-01,862.9,935.3,730.0,0.77,3047040.0,2650473588.7
NICA,2022-02,816.66,883.0,771.0,-0.63,1366348.0,1119990786.5
NICA,2022-03,769.67,790.0,747.0,-0.05,1297061.0,991738547.8
NICA,2022-04,764.04,800.0,739.0,0.14,869498.0,661715160.5
NICA,2022-05,775.18,819.0,747.5,-0.19,815051.0,629605432.7
NICA,2022-06,699.2,763.0,634.0,-0.3,1256861.0,881945320.3
NICA,2022-07,700.23,735.0,640.0,0.16,2302987.0,1601942037.2
NICA,2022-08,673.98,730.0,638.1,-0.51,976789.0,664004623.6
NICA,2022-09,627.39,654.8,600.3,-0.14,478578.0,299661016.52
NICA,2022-10,619.62,664.0,606.0,0.62,280310.0,175490230.0
NICA,2022-11,682.0,705.8,650.0,0.28,722876.0,493866016.5
NICA,2022-12,685.12,726.0,654.0,0.2,1176273.0,810600967.9
NICA,2023-01,804.3,861.9,723.0,0.61,2399970.0,1930931864.9
NICA,2023-02,819.17,852.0,793.8,0.03,1280184.0,1049353703.9
NICA,2023-03,746.36,822.0,666.5,-0.83,1532054.0,1123322159.2
NICA,2023-04,715.33,766.0,685.0,0.21,880185.0,629842531.4
NICA,2023-05,710.0,759.0,689.3,-0.11,977695.0,692807537.8
NICA,2023-06,750.48,814.0,698.5,0.56,1341546.0,1012488369.7
NICA,2023-07,788.78,825.1,761.0,0.0,1506247.0,1197168000.4
NICA,2023-08,785.45,812.0,770.0,0.02,939879.0,739675090.5
NICA,2023-09,793.08,852.0,769.3,-0.08,1211181.0,970083685.4
NICA,2023-10,566.76,790.0,510.0,-0.74,1151509.0,715152719.8
NICA,2023-11,505.9,539.7,490.1,-0.26,466799.0,235703706.7
NICA,2023-12,512.82,555.0,491.0,0.15,1098051.0,569378878.95
NICA,2024-01,498.71,525.0,469.1,-0.33,1841111.0,920175751.4
NICA,2024-02,444.56,488.5,405.1,-0.69,2535073.0,1120164603.1
NICA,2024-03,418.16,442.1,406.0,-0.04,1017380.0,426486206.3
NICA,2024-04,381.31,412.5,345.0,-0.62,1124683.0,423680916.1
NICA,2024-05,382.71,458.0,341.6,0.67,2083148.0,841605930.8
NICA,2024-06,406.92,429.3,393.5,-0.16,1061230.0,433194486.5
NICA,2024-07,470.83,573.0,391.1,1.33,4602837.0,2279862942.5
NICA,2024-08,509.91,564.0,470.0,-0.38,5710239.0,2939828204.2
NICA,2024-09,461.22,512.0,427.0,-0.56,1826055.0,851179258.6
NICA,2024-10,466.62,505.0,437.0,0.09,1972890.0,924346135.5
NICA,2024-11,439.25,464.1,422.1,-0.14,1768122.0,775041648.7
NICA,2024-12,403.42,444.0,376.6,-0.6,2392154.0,974374500.0
NICA,2025-01,373.2,395.7,350.0,-0.39,1532833.0,566391291.5
NICA,2025-02,371.23,404.0,355.0,0.64,1343081.0,502794368.9
NICA,2025-03,380.58,417.9,359.0,-0.28,1171816.0,451348261.0
NICA,2025-04,367.98,409.0,346.3,-0.4,1183499.0,432916167.1
NICA,2025-05,351.79,379.0,335.5,0.41,2191757.0,776658453.2
NICA,2025-06,346.04,382.5,333.0,-0.41,1738498.0,604583614.5
NICA,2025-07,387.95,428.4,338.2,0.58,7877102.0,3151976743.1
NICA,2025-08,362.86,403.5,337.0,-0.53,1996163.0,735280756.6
NICA,2025-09,337.24,357.0,308.7,-0.26,514338.0,173569972.2
NICA,2025-10,320.32,345.0,312.0,-0.29,513544.0,164963910.5
NICA,2025-11,316.82,343.1,304.5,0.14,1181287.0,378219456.0
NICA,2025-12,321.07,336.0,310.0,-0.03,1042902.0,335822578.2
NICA,2026-01,343.42,373.0,322.2,0.2,2727566.0,943411391.9
NICA,2026-02,329.62,338.0,321.5,-0.84,303140.0,99888769.7
PCBL,2011-05,196.0,200.0,190.0,-0.64,18755.0,3648883.0
PCBL,2011-06,185.6,268.0,150.0,0.09,121998.0,24001747.0
PCBL,2011-07,218.71,255.0,183.0,0.84,153167.0,32577093.0
PCBL,2011-08,218.1,229.0,202.0,-0.14,76418.0,16494073.0
PCBL,2011-09,199.74,225.0,185.0,-0.46,43880.0,8770761.0
PCBL,2011-10,199.13,207.0,192.0,0.15,33056.0,6544967.0
PCBL,2011-11,201.94,230.0,185.0,-0.11,68034.0,13960304.0
PCBL,2011-12,186.2,197.0,178.0,-0.27,18549.0,3430137.0
PCBL,2012-01,187.2,203.0,180.0,-0.12,51074.0,9564975.0
PCBL,2012-02,177.83,186.0,171.0,-0.08,33508.0,5947302.0
PCBL,2012-03,172.22,182.0,161.0,-0.38,37473.0,6368286.0
PCBL,2012-04,212.24,303.0,160.0,2.54,224046.0,50029502.0
PCBL,2012-05,268.05,327.0,206.0,-0.69,223899.0,60500492.0
PCBL,2012-06,229.79,252.0,213.0,0.3,119362.0,27658637.0
PCBL,2012-07,239.43,256.0,226.0,0.04,107678.0,25794105.0
PCBL,2012-08,229.16,248.0,215.0,-0.2,85004.0,19415099.0
PCBL,2012-09,226.75,242.0,213.0,-0.21,68793.0,15621877.0
PCBL,2012-10,225.25,249.0,213.0,0.82,55163.0,12394957.0
PCBL,2012-11,266.82,297.0,236.0,0.58,219201.0,58985126.0
PCBL,2012-12,296.95,350.0,250.0,1.04,132761.0,39606923.0
PCBL,2013-01,308.43,328.0,287.0,-0.4,107834.0,33020757.0
PCBL,2013-02,321.11,371.0,298.0,0.6,245607.0,79014899.0
PCBL,2013-03,330.0,360.0,310.0,-0.27,187663.0,61842541.0
PCBL,2013-04,322.0,336.0,300.0,-0.07,115873.0,37090895.0
PCBL,2013-05,327.5,343.0,305.0,0.29,164151.0,53315791.0
PCBL,2013-06,323.33,333.0,308.0,-0.19,97587.0,31408570.0
PCBL,2013-07,321.7,337.0,312.0,0.05,149378.0,48159897.0
PCBL,2013-08,313.28,328.0,306.0,-0.14,94889.0,29810339.0
PCBL,2013-09,294.71,312.0,274.0,-0.4,98444.0,28981975.0
PCBL,2013-10,320.05,344.0,289.0,0.75,166731.0,53207357.0
